id,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,calculated_host_listings_count,Entire home/apt,Hotel room,Private room,Shared room,neighbourhood_labels
10133468,470,2,21,0.4,358,2,1,0,0,0,3
10133721,649,1,2,0.04,363,1,0,0,1,0,9
10133969,415,1,4,0.08,0,1,1,0,0,0,3
10135020,148,1,7,0.15,365,2,0,0,1,0,8
10136622,1001,2,25,1.27,273,2,1,0,0,0,6
10136832,221,1,1,0.02,0,1,1,0,0,0,9
10136998,398,7,4,0.08,0,2,1,0,0,0,3
10138134,999,1,0,0.0,0,1,1,0,0,0,3
10139498,359,1,2,0.04,0,1,1,0,0,0,6
10139625,442,5,0,0.0,0,1,0,0,1,0,8
10139960,149,3,0,0.0,0,1,1,0,0,0,3
10140091,100,1,0,0.0,0,2,0,0,1,0,8
10148897,49,1,2,0.06,364,2,0,0,1,0,7
10149076,415,5,0,0.0,297,1,1,0,0,0,9
10150088,940,2,85,1.85,344,3,1,0,0,0,3
10150742,72,7,1,0.02,0,1,1,0,0,0,3
10150798,103,3,3,0.07,0,1,1,0,0,0,3
10151051,825,1,0,0.0,365,1,0,0,1,0,6
10151122,1217,7,1,0.02,0,1,1,0,0,0,5
10151309,83,4,0,0.0,0,1,1,0,0,0,8
10151402,282,4,15,0.29,0,2,1,0,0,0,3
10151532,758,4,0,0.0,0,4,0,0,1,0,9
10151915,144,2,17,0.33,362,1,1,0,0,0,3
10152097,232,3,28,0.64,88,1,1,0,0,0,3
10152141,752,3,14,0.27,362,1,1,0,0,0,3
10152693,398,3,2,0.04,0,1,1,0,0,0,9
10154720,83,2,0,0.0,0,1,0,0,1,0,3
10154731,88,4,8,0.16,0,3,0,0,1,0,3
10155479,730,3,0,0.0,365,5,1,0,0,0,3
10159100,77,3,4,0.07,0,3,0,0,1,0,3
10160938,282,3,54,1.02,102,5,1,0,0,0,9
10164673,448,3,0,0.0,0,1,0,0,1,0,5
10165008,1200,4,1,0.02,0,1,1,0,0,0,6
10167857,400,6,1,0.02,0,2,1,0,0,0,3
10168080,133,3,28,0.54,0,3,0,0,1,0,3
10170491,400,3,42,0.8,350,1,1,0,0,0,3
10170980,302,5,0,0.0,365,1,1,0,0,0,3
10171314,243,2,22,0.41,364,2,1,0,0,0,3
10171325,247,3,0,0.0,365,1,1,0,0,0,6
10175849,597,3,7,0.17,35,1,1,0,0,0,9
10176050,100,4,1,0.02,0,2,1,0,0,0,3
10177639,730,3,0,0.0,363,5,1,0,0,0,3
10177942,166,1,0,0.0,0,1,0,0,0,1,8
10182064,357,2,71,1.55,362,4,1,0,0,0,3
10182725,160,3,24,0.46,360,20,1,0,0,0,3
10182905,470,4,0,0.0,0,2,0,0,1,0,9
10183342,398,3,0,0.0,0,1,1,0,0,0,5
10183492,379,3,0,0.0,86,3,0,0,1,0,3
10183610,302,1,0,0.0,37,3,0,0,1,0,3
10183798,103,1,52,0.99,55,2,0,0,1,0,5
10183931,498,1,10,0.19,365,14,1,0,0,0,9
10184012,379,1,0,0.0,365,1,1,0,0,0,8
10184778,781,2,4,0.09,364,1,1,0,0,0,6
10185171,603,5,1,0.34,364,1,1,0,0,0,3
10186188,730,3,0,0.0,365,5,1,0,0,0,3
10186302,321,3,23,0.44,19,1,1,0,0,0,9
10187000,498,2,27,0.53,41,1,1,0,0,0,3
10190506,198,2,21,0.41,298,1,1,0,0,0,3
10190830,162,3,15,0.29,0,20,1,0,0,0,3
10192022,249,1,1,0.02,0,1,0,0,1,0,3
10192556,1001,15,0,0.0,0,1,1,0,0,0,6
10192761,514,7,0,0.0,0,1,1,0,0,0,5
10198281,448,2,37,0.69,334,1,1,0,0,0,3
10198327,1051,7,0,0.0,364,1,1,0,0,0,3
10199343,247,1,17,0.33,363,1,1,0,0,0,9
10199369,99,5,0,0.0,86,2,0,0,1,0,3
10199854,492,2,1,0.02,0,1,1,0,0,0,3
10200738,730,3,0,0.0,363,5,1,0,0,0,3
10200751,729,3,0,0.0,365,5,1,0,0,0,3
10201428,1936,1,1,0.02,365,1,1,0,0,0,3
10201818,238,3,0,0.0,0,1,0,0,1,0,3
10203258,797,1,0,0.0,365,1,1,0,0,0,3
10203899,1891,1,0,0.0,1,1,1,0,0,0,6
10204405,200,2,1,0.02,364,1,1,0,0,0,2
10204659,319,1,0,0.0,1,3,0,0,1,0,3
10205937,1200,5,0,0.0,363,1,0,0,1,0,3
10208644,539,5,8,0.15,359,1,1,0,0,0,3
10210202,599,1,1,0.02,364,1,1,0,0,0,1
10210314,83,5,6,0.13,215,2,1,0,0,0,3
10215844,664,3,0,0.0,0,1,1,0,0,0,3
10217275,597,3,0,0.0,0,1,1,0,0,0,9
10219266,522,30,0,0.0,365,4,1,0,0,0,6
10219661,111,1,4,0.22,365,3,1,0,0,0,3
10220023,221,1,0,0.0,0,1,0,0,1,0,5
10220130,1106,2,0,0.0,0,1,1,0,0,0,5
10222752,398,1,0,0.0,0,1,1,0,0,0,3
10223223,133,3,46,1.42,87,4,1,0,0,0,3
10223382,401,1,0,0.0,324,1,1,0,0,0,3
10223428,1001,2,0,0.0,364,21,1,0,0,0,3
10223731,500,2,10,0.19,365,1,1,0,0,0,6
10225739,500,7,0,0.0,363,1,1,0,0,0,6
10226184,398,3,2,0.04,0,1,1,0,0,0,3
10228006,802,1,0,0.0,0,1,1,0,0,0,3
10228731,149,1,1,0.02,178,2,0,0,1,0,8
10229288,553,3,0,0.0,0,1,1,0,0,0,3
10230798,348,3,6,0.15,363,1,1,0,0,0,3
10231156,597,1,0,0.0,0,1,1,0,0,0,3
10234880,664,2,25,0.48,365,1,1,0,0,0,3
10236359,160,1,40,1.13,108,2,1,0,0,0,3
10238039,398,10,2,0.04,89,1,1,0,0,0,3
10238812,378,3,8,0.45,0,1,1,0,0,0,3
10240105,459,3,1,0.02,365,1,0,0,1,0,1
10240475,299,1,0,0.0,0,1,1,0,0,0,3
10240601,592,3,48,0.95,340,2,1,0,0,0,3
10242064,481,4,0,0.0,2,1,1,0,0,0,3
10242364,116,2,95,1.78,234,1,1,0,0,0,3
10242615,249,1,0,0.0,0,1,1,0,0,0,3
10243463,1383,1,0,0.0,0,1,1,0,0,0,3
10243624,1549,1,0,0.0,0,1,1,0,0,0,5
10247051,1200,1,0,0.0,0,1,1,0,0,0,8
10247747,448,3,69,1.32,68,10,1,0,0,0,3
10252761,1199,4,0,0.0,354,1,1,0,0,0,5
10253302,121,1,33,1.19,179,1,1,0,0,0,9
10259527,442,2,2,0.04,0,1,0,0,1,0,9
10261163,104,5,5,0.29,352,2,1,0,0,0,6
10261210,348,3,0,0.0,363,21,0,0,1,0,3
10263691,359,1,25,0.48,355,6,1,0,0,0,3
10264100,802,2,10,0.22,92,1,1,0,0,0,3
10266274,348,1,0,0.0,0,1,1,0,0,0,8
10266506,1383,4,0,0.0,0,1,1,0,0,0,6
10266831,577,1,8,0.17,364,2,1,0,0,0,6
10266885,171,5,93,1.88,329,6,1,0,0,0,9
10266945,348,2,51,0.96,353,1,1,0,0,0,9
10267144,1242,1,79,1.86,0,3,1,0,0,0,9
10267305,133,2,0,0.0,365,1,1,0,0,0,3
10271886,348,1,13,0.25,53,1,1,0,0,0,9
10275521,830,2,0,0.0,0,1,1,0,0,0,9
10279920,198,2,51,0.97,354,3,0,0,1,0,9
10282065,599,5,4,0.14,364,1,1,0,0,0,6
10282742,553,3,24,0.52,170,2,1,0,0,0,3
10284596,901,1,0,0.0,0,1,1,0,0,0,6
10287639,810,4,1,0.02,0,1,0,0,1,0,3
10291584,901,4,38,0.73,179,1,1,0,0,0,3
10298968,348,1,45,1.01,364,2,1,0,0,0,3
10299095,72,4,1,0.02,0,2,0,0,1,0,3
10300307,183,1,80,1.62,364,2,1,0,0,0,3
10303924,398,1,0,0.0,0,1,1,0,0,0,9
10305027,160,1,37,0.83,90,1,1,0,0,0,3
10306767,199,2,1,0.02,365,1,1,0,0,0,3
10306879,1375,10,0,0.0,363,1,1,0,0,0,6
10307610,247,3,8,0.18,84,6,0,0,1,0,9
10308567,348,1,0,0.0,0,3,1,0,0,0,3
10308621,498,3,3,0.18,88,3,1,0,0,0,9
10309743,81,1,0,0.0,0,2,0,0,1,0,8
10315527,248,2,6,0.13,1,6,0,0,1,0,6
10316781,736,15,0,0.0,0,5,1,0,0,0,6
10316794,1001,5,0,0.0,0,1,1,0,0,0,5
10323770,401,3,2,0.25,179,1,1,0,0,0,5
10326100,351,3,3,0.06,2,1,1,0,0,0,3
10326756,1100,5,5,0.11,0,1,1,0,0,0,3
10327475,553,1,0,0.0,0,1,0,0,1,0,9
10328024,299,2,17,0.37,89,1,1,0,0,0,9
10328058,1936,10,0,0.0,0,1,1,0,0,0,9
10333692,149,1,0,0.0,0,1,0,0,1,0,3
10333925,100,2,12,0.6,0,2,0,0,1,0,3
10334986,199,2,7,0.15,365,1,1,0,0,0,3
10335776,225,7,5,0.15,364,1,1,0,0,0,6
10338362,249,1,0,0.0,0,1,1,0,0,0,3
10338985,302,3,25,0.54,364,1,1,0,0,0,6
10339018,138,5,37,0.75,0,1,1,0,0,0,3
10339513,330,5,2,0.04,365,1,0,0,1,0,9
10340027,608,4,0,0.0,0,1,1,0,0,0,6
10340095,990,1,0,0.0,365,1,1,0,0,0,2
10348337,1080,7,1,0.02,0,1,1,0,0,0,6
10348643,188,4,15,0.29,180,1,1,0,0,0,3
10349207,110,2,22,0.42,364,2,0,0,1,0,6
10349806,232,1,1,0.02,0,1,1,0,0,0,3
10350275,1615,1,0,0.0,0,1,1,0,0,0,0
10350482,398,3,0,0.0,0,1,1,0,0,0,6
10351078,719,1,0,0.0,0,1,1,0,0,0,3
10351410,88,1,1,0.05,365,2,0,0,1,0,9
10351431,77,3,41,0.77,365,1,1,0,0,0,3
10356153,199,1,0,0.0,0,1,1,0,0,0,3
10356470,83,3,3,0.07,365,2,0,0,1,0,3
10356964,50,1,0,0.0,0,1,0,0,1,0,3
10357157,1659,1,0,0.0,0,1,1,0,0,0,3
10357441,348,1,2,0.04,0,1,1,0,0,0,9
10357506,1106,1,0,0.0,0,2,1,0,0,0,3
10359267,1902,7,0,0.0,358,1,1,0,0,0,6
10361474,498,1,1,0.02,0,1,1,0,0,0,6
10361675,1199,1,0,0.0,0,1,1,0,0,0,1
10362356,55,1,0,0.0,0,1,0,0,1,0,8
10364097,1217,7,5,0.09,364,2,1,0,0,0,3
10364112,54,5,1,0.02,365,3,0,0,1,0,2
10364546,608,1,0,0.0,0,1,1,0,0,0,6
10366306,302,30,0,0.0,363,1,1,0,0,0,9
10366485,1100,5,0,0.0,88,1,1,0,0,0,6
10366604,940,2,8,0.16,0,1,1,0,0,0,9
10366881,852,2,0,0.0,0,1,1,0,0,0,3
10366905,65,1,16,0.3,330,8,0,0,1,0,6
10368092,302,5,0,0.0,365,1,1,0,0,0,6
10369790,122,3,70,1.49,177,3,0,0,1,0,3
10373643,221,4,11,0.24,88,1,1,0,0,0,3
10373872,148,30,0,0.0,328,3,1,0,0,0,3
10374083,249,1,1,0.02,0,1,1,0,0,0,8
10374825,359,7,0,0.0,365,8,1,0,0,0,3
10375021,247,1,0,0.0,365,1,1,0,0,0,6
10375166,260,7,0,0.0,365,8,1,0,0,0,3
10377033,451,2,2,0.04,364,1,0,0,1,0,6
10378330,149,2,0,0.0,0,1,1,0,0,0,3
10378540,199,1,1,0.02,0,1,1,0,0,0,9
10378590,1438,8,1,0.02,0,1,1,0,0,0,6
10379006,550,30,0,0.0,365,1,1,0,0,0,6
10379358,498,7,0,0.0,0,1,1,0,0,0,6
10379449,199,2,0,0.0,0,1,1,0,0,0,6
10380464,1659,1,8,0.17,0,1,1,0,0,0,9
10380750,100,3,4,0.23,279,1,1,0,0,0,3
10380841,122,3,54,1.04,177,3,0,0,1,0,3
10380908,194,3,0,0.0,0,1,1,0,0,0,3
10381012,205,2,6,0.18,0,1,1,0,0,0,3
10381048,148,2,47,0.93,146,1,1,0,0,0,6
10381283,137,1,4,0.15,365,4,0,0,1,0,6
10381879,137,1,27,0.6,364,4,0,0,1,0,6
10382457,540,1,0,0.0,365,1,0,0,1,0,8
10383674,348,4,0,0.0,0,1,1,0,0,0,3
10385100,968,1,0,0.0,0,2,0,0,1,0,9
10386754,210,7,7,0.19,0,1,1,0,0,0,3
10389853,796,1,1,0.02,0,1,1,0,0,0,9
10389984,841,17,0,0.0,365,1,1,0,0,0,6
10391080,249,2,3,0.06,364,1,0,0,1,0,3
10393907,77,3,58,1.15,62,4,0,0,1,0,3
10396345,1001,10,0,0.0,365,1,1,0,0,0,5
10397561,1375,1,0,0.0,365,1,0,0,1,0,9
10399958,390,1,2,0.25,220,1,1,0,0,0,6
10399980,149,2,8,0.15,0,3,0,0,1,0,3
10400511,183,2,17,0.33,365,3,0,0,1,0,3
10401742,1200,1,0,0.0,0,1,1,0,0,0,9
10401988,1200,3,0,0.0,0,4,1,0,0,0,6
10402100,802,5,0,0.0,0,1,1,0,0,0,3
10402311,802,3,2,0.04,0,2,1,0,0,0,3
10403059,187,30,0,0.0,365,1,0,0,0,1,1
10403278,852,1,0,0.0,0,1,1,0,0,0,9
10403563,249,1,0,0.0,0,1,1,0,0,0,3
10403648,1936,10,0,0.0,0,1,1,0,0,0,5
10404029,351,3,2,0.04,0,14,1,0,0,0,9
10406170,288,2,0,0.0,85,14,1,0,0,0,9
10406329,199,4,3,0.06,0,1,1,0,0,0,6
10406521,1001,1,2,0.04,364,4,1,0,0,0,6
10406653,132,1,3,0.28,365,1,0,0,1,0,8
10406708,1375,1,0,0.0,365,1,1,0,0,0,3
10407027,162,1,0,0.0,365,3,0,0,1,0,6
10407056,1199,1,10,0.74,364,3,1,0,0,0,6
10408229,803,4,3,0.07,364,3,1,0,0,0,6
10408411,277,1,0,0.0,0,1,1,0,0,0,3
10411809,183,4,7,0.13,0,1,1,0,0,0,3
10412395,509,5,18,0.35,30,1,1,0,0,0,9
10412637,1598,1,1,0.02,0,1,1,0,0,0,9
10413043,247,1,20,0.61,360,1,1,0,0,0,6
10415629,304,3,1,0.02,365,1,1,0,0,0,3
10415637,66,1,17,0.33,308,8,0,0,1,0,6
10422176,103,2,5,1.09,155,1,1,0,0,0,3
10423813,247,3,1,0.02,365,1,1,0,0,0,5
10424097,548,4,4,0.08,365,1,1,0,0,0,3
10424110,282,3,10,0.22,224,1,1,0,0,0,9
10424709,88,1,7,0.13,0,1,0,0,1,0,8
10426108,216,2,9,0.2,364,2,0,0,1,0,9
10426273,321,1,0,0.0,0,1,1,0,0,0,3
10427799,348,3,3,0.07,0,1,1,0,0,0,3
10428486,249,2,1,0.02,0,1,1,0,0,0,3
10428553,550,1,0,0.0,365,1,1,0,0,0,5
10430111,100,5,50,1.14,0,1,1,0,0,0,8
10430755,951,9,1,0.02,0,1,0,0,1,0,6
10431094,93,7,0,0.0,350,4,0,0,1,0,3
10431455,299,4,0,0.0,0,1,1,0,0,0,3
10431992,188,3,1,0.02,0,1,1,0,0,0,3
10432958,302,2,2,0.04,365,1,1,0,0,0,6
10433068,88,3,2,0.26,364,3,0,0,1,0,8
10434062,1300,3,1,0.21,0,15,1,0,0,0,9
10434268,1599,30,3,0.1,0,1,1,0,0,0,9
10434525,498,2,1,0.02,0,1,1,0,0,0,3
10434922,405,5,8,0.17,1,1,1,0,0,0,3
10434929,880,5,0,0.0,365,1,1,0,0,0,3
10435437,999,1,0,0.0,365,1,1,0,0,0,0
10437088,247,1,0,0.0,364,4,0,0,1,0,6
10437223,648,1,0,0.0,1,2,1,0,0,0,6
10437232,1200,7,0,0.0,0,2,1,0,0,0,9
10437981,825,3,0,0.0,362,1,1,0,0,0,6
10443307,209,2,4,0.08,145,3,0,0,1,0,6
10445301,649,4,8,0.17,357,1,1,0,0,0,3
10445669,111,3,4,0.09,365,1,0,0,1,0,3
10445855,81,2,41,0.89,126,1,1,0,0,0,2
10445992,149,2,6,0.18,0,4,0,0,1,0,6
10447269,275,5,77,1.67,88,2,1,0,0,0,3
10447734,122,1,0,0.0,0,1,1,0,0,0,0
10449592,299,5,0,0.0,0,2,0,0,1,0,9
10449716,498,3,0,0.0,0,3,0,0,1,0,3
10449766,352,2,0,0.0,365,3,0,0,1,0,3
10450168,1383,1,0,0.0,0,1,1,0,0,0,9
10451019,382,1,0,0.0,0,14,1,0,0,0,3
10451934,398,5,0,0.0,0,9,1,0,0,0,3
10452162,140,1,8,0.15,2,2,1,0,0,0,3
10453258,1101,2,40,0.77,179,1,1,0,0,0,9
10453938,359,1,0,0.0,0,1,1,0,0,0,9
10455056,299,1,3,0.06,0,1,0,0,1,0,3
10455695,548,8,0,0.0,363,1,1,0,0,0,9
10458134,597,5,0,0.0,0,1,1,0,0,0,9
10458304,132,3,3,0.2,365,1,1,0,0,0,3
10459825,183,4,42,0.81,53,2,1,0,0,0,3
10463007,1502,3,0,0.0,0,1,1,0,0,0,9
10463249,605,2,12,0.23,365,1,1,0,0,0,3
10463735,594,1,2,0.04,1,6,1,0,0,0,3
10465383,382,4,3,0.07,358,1,1,0,0,0,9
10466278,199,3,35,0.71,0,1,1,0,0,0,6
10466999,198,2,4,0.11,88,1,1,0,0,0,6
10467171,387,5,1,0.02,0,1,1,0,0,0,9
10467498,100,1,0,0.0,0,1,0,0,1,0,3
10471863,387,1,0,0.0,0,1,0,0,1,0,0
10472743,183,1,1,0.02,0,1,0,0,1,0,3
10473305,1100,4,6,0.11,365,1,1,0,0,0,9
10474500,935,2,0,0.0,365,1,0,0,1,0,8
10477112,299,3,0,0.0,178,2,1,0,0,0,3
10477727,608,5,1,0.06,0,1,1,0,0,0,9
10482295,299,3,7,0.13,54,1,1,0,0,0,9
10482406,751,2,66,1.25,1,5,1,0,0,0,6
10483360,1248,5,8,0.25,362,1,1,0,0,0,6
10484788,1502,1,0,0.0,0,1,0,0,1,0,3
10485504,498,15,0,0.0,0,1,1,0,0,0,5
10486011,94,3,0,0.0,0,1,0,0,1,0,3
10486165,802,7,0,0.0,0,1,0,0,1,0,6
10487811,160,4,10,0.29,6,20,1,0,0,0,3
10487878,302,4,9,0.22,361,1,1,0,0,0,6
10489320,1501,4,0,0.0,365,1,1,0,0,0,6
10491000,94,2,59,1.19,0,4,1,0,0,0,3
10491056,99,4,11,0.22,176,1,0,0,1,0,9
10491254,60,2,45,0.86,84,1,1,0,0,0,3
10491528,1659,4,0,0.0,0,1,1,0,0,0,6
10492122,548,5,2,0.04,0,1,1,0,0,0,9
10493433,110,2,6,1.17,89,1,1,0,0,0,3
10495340,110,1,2,0.25,365,2,0,0,1,0,3
10495668,302,3,2,0.04,362,1,0,0,1,0,6
10496205,149,3,2,0.06,352,5,1,0,0,0,3
10497780,288,2,32,0.61,24,1,1,0,0,0,9
10498149,1080,10,0,0.0,358,2,1,0,0,0,6
10498962,581,8,0,0.0,0,1,1,0,0,0,6
10499097,1051,4,4,0.08,0,1,1,0,0,0,3
10502612,99,1,0,0.0,364,1,0,0,1,0,9
10503098,92,3,40,0.76,56,4,0,0,1,0,3
10509723,1797,1,0,0.0,0,2,1,0,0,0,6
10509802,348,7,0,0.0,0,1,1,0,0,0,5
10510060,176,2,6,0.12,362,1,1,0,0,0,8
10510130,148,1,0,0.0,365,2,0,0,1,0,8
10510333,176,2,22,0.61,364,1,1,0,0,0,6
10510356,498,1,0,0.0,0,1,1,0,0,0,3
10510479,288,2,1,0.13,365,2,1,0,0,0,3
10512286,100,1,0,0.0,0,1,0,0,1,0,9
10513529,249,5,2,0.04,179,1,1,0,0,0,3
10513589,61,1,3,0.06,0,1,0,0,1,0,8
10514541,121,2,0,0.0,365,2,0,0,1,0,8
10514876,348,7,0,0.0,0,1,1,0,0,0,3
10514892,124,1,9,0.6,0,1,1,0,0,0,3
10515343,149,6,0,0.0,178,1,1,0,0,0,3
10515480,1383,20,0,0.0,365,1,1,0,0,0,6
10516803,803,1,37,0.81,364,1,1,0,0,0,5
10516806,1250,2,2,0.04,0,1,1,0,0,0,6
10516971,88,1,1,0.07,0,1,0,0,1,0,3
10517030,70,1,7,0.13,365,1,0,0,1,0,8
10519173,346,7,23,0.47,175,1,1,0,0,0,6
10519331,247,2,4,0.1,89,1,1,0,0,0,6
10523306,597,5,0,0.0,0,1,1,0,0,0,8
10523387,1350,7,0,0.0,0,1,1,0,0,0,3
10523705,1100,20,1,0.02,364,1,1,0,0,0,6
10524433,304,2,0,0.0,0,2,0,0,1,0,3
10524576,802,1,1,0.02,0,1,1,0,0,0,9
10524817,348,1,0,0.0,0,1,1,0,0,0,6
10524885,55,1,2,0.04,365,3,0,0,0,1,2
10525087,260,1,2,0.04,0,5,0,0,1,0,6
10525190,398,2,0,0.0,0,1,1,0,0,0,3
10525452,299,1,5,0.1,0,1,1,0,0,0,9
10525578,393,3,0,0.0,0,1,1,0,0,0,3
10526169,199,1,1,0.02,0,2,0,0,1,0,3
10532745,698,3,2,0.04,365,6,1,0,0,0,6
10533039,852,4,0,0.0,0,1,1,0,0,0,3
10534030,553,1,0,0.0,0,2,0,0,1,0,3
10535484,1383,6,0,0.0,0,1,0,0,1,0,6
10537152,1770,15,0,0.0,0,1,1,0,0,0,6
10537196,368,5,6,0.13,363,4,1,0,0,0,3
10537907,664,1,0,0.0,0,1,0,0,1,0,5
10538230,149,3,57,1.09,334,1,1,0,0,0,3
10539499,352,2,2,0.04,358,1,1,0,0,0,3
10539529,302,1,1,0.1,89,1,1,0,0,0,3
10539890,100,3,36,0.69,351,6,0,0,1,0,3
10540733,1435,1,15,0.28,365,1,1,0,0,0,9
10542125,1080,1,6,0.13,0,1,1,0,0,0,9
10542337,199,3,15,0.29,266,1,1,0,0,0,3
10542749,803,5,0,0.0,365,1,1,0,0,0,9
10543127,302,1,15,0.33,365,1,1,0,0,0,6
10543662,352,3,2,0.06,365,1,1,0,0,0,6
10543888,398,3,0,0.0,0,8,1,0,0,0,9
10544683,825,1,4,0.14,365,2,1,0,0,0,3
10545456,247,4,7,0.15,365,1,1,0,0,0,6
10545526,597,1,0,0.0,0,1,1,0,0,0,3
10548397,502,1,0,0.0,0,1,1,0,0,0,6
10548498,254,3,3,0.08,54,1,1,0,0,0,3
10548639,648,2,0,0.0,363,1,0,0,1,0,6
10548789,198,5,0,0.0,365,1,1,0,0,0,8
10549344,171,2,59,1.12,180,1,1,0,0,0,3
10549548,49,1,11,0.24,365,18,0,0,0,1,6
10549866,371,5,6,0.11,0,1,1,0,0,0,6
10550202,382,30,25,0.48,315,9,1,0,0,0,9
10551176,498,1,3,0.06,0,1,1,0,0,0,6
10551899,143,1,33,0.72,130,1,1,0,0,0,6
10554709,258,2,0,0.0,364,4,0,0,1,0,6
10557175,1510,3,0,0.0,0,1,1,0,0,0,3
10557359,648,5,1,0.32,0,23,1,0,0,0,9
10557398,332,1,0,0.0,0,1,1,0,0,0,3
10558181,393,4,21,0.4,136,2,1,0,0,0,3
10558456,1659,1,0,0.0,0,1,1,0,0,0,8
10559034,302,2,3,0.11,365,2,0,0,1,0,3
10559049,238,1,0,0.0,0,1,1,0,0,0,3
10559474,1936,1,0,0.0,0,1,1,0,0,0,6
10559664,885,1,0,0.0,365,3,1,0,0,0,3
10560470,1051,4,0,0.0,0,2,1,0,0,0,3
10560766,1659,1,0,0.0,365,3,1,0,0,0,3
10561063,415,4,0,0.0,0,1,1,0,0,0,3
10561527,1499,15,0,0.0,0,1,1,0,0,0,6
10561537,160,2,8,0.18,0,1,1,0,0,0,3
10561808,1936,7,1,0.02,0,2,1,0,0,0,6
10563225,802,10,0,0.0,363,1,1,0,0,0,3
10564796,299,1,0,0.0,0,1,1,0,0,0,3
10566126,149,2,16,0.32,0,2,1,0,0,0,3
10568111,348,1,3,0.07,0,1,1,0,0,0,6
10568542,293,15,0,0.0,0,1,1,0,0,0,5
10568559,249,1,0,0.0,0,3,0,0,1,0,9
10570041,396,2,13,0.25,358,7,1,0,0,0,9
10570222,438,3,1,0.02,0,1,1,0,0,0,9
10570239,111,1,32,0.61,0,1,1,0,0,0,6
10571021,110,1,9,0.18,309,1,0,0,1,0,6
10571280,103,1,0,0.0,0,1,0,0,1,0,3
10571439,302,3,7,0.41,1,1,1,0,0,0,6
10571538,1200,10,0,0.0,0,1,1,0,0,0,1
10571556,1001,10,0,0.0,365,1,1,0,0,0,8
10571677,719,5,0,0.0,0,1,1,0,0,0,3
10572032,116,2,0,0.0,0,1,1,0,0,0,8
10572295,1001,1,0,0.0,365,1,1,0,0,0,6
10572821,999,7,0,0.0,365,1,1,0,0,0,9
10573442,138,5,0,0.0,86,1,1,0,0,0,3
10574224,1499,1,1,0.02,0,1,1,0,0,0,9
10575272,71,1,18,0.39,276,8,0,0,1,0,6
10575825,171,1,2,0.07,0,1,1,0,0,0,3
10576057,149,1,0,0.0,0,1,1,0,0,0,8
10576255,1941,2,73,1.4,40,2,1,0,0,0,9
10581989,321,5,1,0.02,0,2,1,0,0,0,8
10582824,597,5,0,0.0,0,1,1,0,0,0,3
10583216,1410,22,0,0.0,0,1,1,0,0,0,6
10584861,597,1,0,0.0,0,1,0,0,1,0,3
10585545,901,5,43,0.84,0,1,1,0,0,0,9
10585698,1200,1,0,0.0,0,1,1,0,0,0,9
10588319,332,2,8,0.15,365,1,0,0,1,0,9
10588463,1001,1,0,0.0,0,1,0,0,1,0,6
10588642,249,1,1,0.02,0,1,0,0,1,0,9
10589429,149,1,0,0.0,0,1,0,0,1,0,3
10592100,1659,7,0,0.0,0,1,1,0,0,0,3
10592808,901,14,0,0.0,0,1,1,0,0,0,6
10593181,97,2,3,0.06,0,1,1,0,0,0,3
10593635,232,1,0,0.0,0,1,0,0,1,0,3
10594084,1244,24,0,0.0,0,1,1,0,0,0,6
10594304,77,2,11,0.21,87,1,0,0,1,0,8
10594500,315,2,2,0.04,365,2,1,0,0,0,3
10594743,39,30,8,0.15,0,1,0,0,1,0,8
10595772,55,2,0,0.0,0,1,0,0,1,0,3
10595908,77,2,13,0.25,53,4,0,0,1,0,3
10596036,702,5,0,0.0,0,1,1,0,0,0,3
10596430,183,4,48,0.92,269,10,1,0,0,0,9
10597753,200,2,85,1.67,2,1,1,0,0,0,3
10598713,100,3,35,0.67,352,6,0,0,1,0,3
10604381,1902,1,0,0.0,365,1,1,0,0,0,6
10604880,310,1,2,0.04,0,1,1,0,0,0,5
10605028,310,15,0,0.0,0,1,1,0,0,0,3
10605476,803,4,24,0.46,305,3,1,0,0,0,3
10606997,149,2,5,0.1,0,1,0,0,1,0,3
10607407,1659,7,0,0.0,0,1,1,0,0,0,3
10608315,77,2,0,0.0,0,1,0,0,1,0,9
10608973,299,3,10,0.19,0,1,1,0,0,0,3
10609529,1199,3,1,0.33,11,1,1,0,0,0,9
10609682,1375,4,0,0.0,364,1,1,0,0,0,9
10609837,149,5,2,0.04,88,12,1,0,0,0,9
10611049,1001,1,0,0.0,0,1,1,0,0,0,5
10611573,151,3,6,0.13,0,12,1,0,0,0,9
10612949,625,4,1,0.02,0,1,1,0,0,0,3
10612963,332,3,15,0.38,179,3,1,0,0,0,9
10614529,249,6,5,0.1,0,1,1,0,0,0,3
10614694,848,3,1,0.07,0,1,1,0,0,0,9
10615256,830,1,0,0.0,0,1,1,0,0,0,6
10616844,1375,10,1,0.02,362,1,1,0,0,0,6
10616880,1200,10,0,0.0,0,1,1,0,0,0,3
10622619,247,2,30,0.57,364,2,0,0,1,0,9
10623882,451,2,43,0.93,364,2,0,0,1,0,9
10624109,588,7,5,0.25,149,8,1,0,0,0,6
10624371,137,2,9,0.17,365,1,1,0,0,0,5
10624641,680,4,0,0.0,0,1,1,0,0,0,3
10625117,1001,3,0,0.0,363,2,1,0,0,0,3
10625637,553,1,1,0.02,0,1,1,0,0,0,3
10626211,702,3,85,1.68,34,3,0,1,0,0,9
10627302,1199,1,0,0.0,0,1,1,0,0,0,6
